"propero properare properavi properatus"	"properō properāre properāvī properātus"	"to hasten"	"to hasten, speed"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#propero"	"829"
"rumpo rumpere rupi ruptus"	"rumpō rumpere rūpī ruptus"	"to break"	"to break; destroy"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#rumpo"	"829"
"malo malle malui"	"mālō mālle māluī"	"to prefer"	"to want more, prefer"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#malo"	"829"
"verum"	"vērum"	"but indeed"	"but indeed, but yet, yet, but"	"2.1"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#vērum"	"829"
"aes aeris n."	"aes aeris n."	"money; copper, bronze"	"money, pay, fee, fare; copper/bronze/brass, base metal; (w/alienum) debt; gong"	"2.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aes"	"835"
"nemus nemoris n."	"nemus nemoris n."	"grove, forest"	"grove, forest"	"2.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#nemus"	"835"
"quamvis"	"quamvīs"	"even though, although"	"even though, although, however you like; altogether"	"1.3"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#quamvīs"	"835"
"iuvenis iuvene"	"iuvenis iuvene"	"youthful, young"	"youthful, young"	"1.11"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#iuvenis"	"835"
"praesens"	"praesēns"	"present"	"present; at hand; existing; prompt, in person; propitious"	"1.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#praesēns"	"835"
"vinculum vinculi n."	"vinculum vinculī n."	"bond"	"chain, bond, fetter; imprisonment (pl.)"	"1.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#vinculum"	"835"
"priusquam or prius quam"	"priusquam or prius quam"	"before"	"before; until; sooner than"	"2.6"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#priusquam"	"835"
"laboro laborare laboravi laboratum"	"labōrō labōrāre labōrāvī labōrātum"	"to work"	"to work; suffer, be distressed"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#laboro"	"847"
"libero liberare liberavi liberatus"	"līberō līberāre līberāvī līberātus"	"to free"	"to free, liberate"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#libero"	"847"
"emo emere emi emptus"	"emō emere ēmī ēmptus"	"to buy"	"to buy"	"2.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#emo"	"847"
"ultro"	"ultrō"	"furthermore, beyond; voluntarily"	"furthermore, beyond, besides; far away; gratuitously, wantonly; voluntarily"	"2.9"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#ultrō"	"847"
"gaudium gaudi(i) n."	"gaudium gaudi(ī) n."	"joy"	"delight, joy, pleasure"	"1.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#gaudium"	"847"
"furor furoris m."	"furor furōris m."	"madness"	"madness, rage, fury, frenzy; passionate love"	"1.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#furor"	"855"
"hospes hospitis m."	"hospes hospitis m."	"guest; stranger; host"	"host; guest, visitor, stranger; soldier in billets; one who billets soldiers"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#hospes"	"855"
"dono donare donavi donatus"	"dōnō dōnāre dōnāvī dōnātus"	"to give; concede"	"to give; present, reward; concede, waive (a legal claim)"	"1.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#dono"	"855"
"pauper pauperis m."	"pauper pauperis m."	"poor man"	"poor man"	"2.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#pauper"	"855"
"odium odii n."	"odium odiī n."	"hatred"	"hatred"	"1.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#odium"	"855"
"venenum veneni n."	"venēnum venēnī n."	"poison"	"poison; drug"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#venenum"	"855"
"offero offerre obtuli oblatus"	"offerō offerre obtulī oblātus"	"to offer, present"	"to offer; present; cause; bestow"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#offero"	"855"
"careo carere carui cariturus"	"careō carēre caruī caritūrus"	"to be without"	"to lack, be without, be free from (+ abl.)"	"1.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#careo"	"865"
"consuetudo consuetudinis f."	"cōnsuētūdō cōnsuētūdinis f."	"custom, usage, habit"	"habit/custom/usage/way; normal/general/customary practice, tradition/convention; experience; empirical knowledge; sexual/illicit intercourse, intimacy, affair"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#consuetudo"	"865"
"dignitas dignitatis f."	"dīgnitās dīgnitātis f."	"worth, reputation"	"worth, excellence; fitness/suitability (for task),; honor, esteem, standing; rank/status; merit; dignity; position/authority/office; dignitaries (pl.)"	"1.15"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#dignitas"	"865"
"foedus foederis n."	"foedus foederis n."	"contract, treaty"	"treaty, agreement, contract; league; alliance"	"2.1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#foedus"	"865"
"neco necari necavi necatus"	"necō necārī necāvī necātus"	"to kill"	"to kill"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#neco"	"865"
"spargo spargere sparsi sparsum"	"spargō spargere sparsī sparsum"	"to scatter"	"to scatter, strew; cast in fragments; disperse; shower, hurl; sprinkle; besprinkle, bedew, stain; infuse; (fig.), spread abroad, disseminate; bring over or upon, diffuse"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#spargo"	"865"
"neglego neglegere neglexi neglectus"	"neglegō neglegere neglēxī neglēctus"	"to disregard, neglect"	"to disregard, neglect, ignore, regard of no consequence; do nothing about; despise"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#neglego"	"865"
"deficio deficere defeci defectus"	"dēficiō dēficere dēfēcī dēfectus"	"to fail; revolt from"	"to fail, disappoint, let down; leave without a sufficiency; cease to be available"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#deficio"	"865"
"tribunus tribuni m."	"tribūnus tribūnī m."	"tribune"	"tribune; [~ plebis => tribune of the people; ~ mllitum => soldier's tribune]"	"1.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#tribunus"	"865"
"caecus –a –um"	"caecus –a –um"	"blind"	"blind; hidden, secret, dark"	"2.6"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#caecus"	"865"
"vastus –a –um"	"vāstus –a –um"	"empty; vast"	"empty, devastated"	"2.4"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#vastus"	"865"
"praetor praetoris m."	"praetor praetoris m."	"praetor"	"praetor (official elected by the Romans who served as a judge); abb. pr."	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#praetor"	"877"
"cresco crescere crevi cretus"	"crēscō crēscere crēvī crētus"	"to grow, increase"	"to come forth/to be; arise/spring (from); be born; become visible/great; grow (up); thrive, increase (size/number/honor), multiply; ascend; attain, be promoted"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#cresco"	"877"
"trans"	"trāns"	"across"	"across, over; beyond; on the other side; (only local relations) (+ acc.)"	"2.14"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#trāns"	"877"
"negotium negoti(i) n."	"negōtium negōti(ī) n."	"business"	"pain, trouble, annoyance, distress; work, business, activity, job"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#negotium"	"877"
"sanctus –a –um"	"sanctus –a –um"	"consecrated"	"consecrated, sacred, inviolable; venerable, august, divine, holy, pious, just"	"1.14"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#sanctus"	"877"
"terreo terrere terrui territus"	"terreō terrēre terruī territus"	"to terrify"	"to terrify, frigthen"	"2.11"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#terreo"	"884"
"bos bovis m."	"bōs bovis m."	"ox"	"ox"	"2.12"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#bos"	"884"
"instruo instruere instruxi instructus"	"īnstruō īnstruere īnstrūxī īnstrūctus"	"to build upon; furnish; arrange"	"to build upon; build up; arrange, draw up ships or troops; prepare; furnish, equip, supply; support; instruct, train"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#instruo"	"884"
"male"	"male"	"badly"	"badly"	"1.9"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#male"	"884"
"vitium viti(i) n."	"vitium viti(ī) n."	"fault, crime"	"fault, vice, crime, sin; defect"	"1.4"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#vitium"	"884"
"nudus –a –um"	"nūdus –a –um"	"nude, bare"	"nude; bare, stripped"	"1.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#nudus"	"884"
"egregius –a –um"	"ēgregius –a –um"	"distinguished, uncommon"	"singular; distinguished; exceptional; extraordinary; eminent; excellent"	"2.10"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#egregius"	"884"
"studeo studere studui"	"studeō studēre studuī"	"to be eager"	"to desire, be eager for; busy oneself with; strive"	"1.11"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#studeo"	"892"
"vito vitare vitavi vitatus"	"vītō vītāre vītāvī vītātus"	"to avoid, shun"	"to avoid, shun; evade"	"1.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#vito"	"892"
"invidia invidiae f."	"invidia invidiae f."	"envy, jealousy"	"envy, jealousy; ill–will, resentment"	"1.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#invidia"	"892"
"coma comae f."	"coma comae f."	"hair"	"hair, tresses"	"1.11"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#coma"	"892"
"queror queri questus sum"	"queror querī questus sum"	"to complain"	"to complain; protest, grumble, gripe; make formal complaint in court of law"	"1.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#queror"	"892"
"consumo consumere consumpsi consumptus"	"cōnsūmō cōnsūmere cōnsūmpsī cōnsūmptus"	"to use up, consume"	"to burn up, destroy/kill; put end to; reduce/wear away; annul; extinguish (right); devour/swallow up/consume/eat/use up/exhaust/expend; spend; squander/waste"	"2.13"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#consumo"	"892"
"adulescens adulescentis"	"adulēscēns adulēscentis"	"young, growing; young person"	"young, youthful; ""minor" (in reference to the younger of two having same name); subs: young man or woman"	"2.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#adulescens"	"892"
"improbus –a –um"	"improbus –a –um"	"bad"	"wicked/flagrant; morally unsound; greedy/rude; immoderate; disloyal; shameless"	"2.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#improbus"	"892"
"superbus superba superbum"	"superbus superba superbum"	"arrogant"	"arrogant, overbearing, haughty, proud"	"1.2"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#superbus"	"892"
"mirus –a –um"	"mīrus –a –um"	"wonderful"	"wonderful, strange, remarkable, amazing, surprising, extraordinary"	"2.3"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#mirus"	"892"
"lateo latere latui"	"lateō latēre latuī"	"to lie hidden, be hidden"	"to lie hidden, be hidden"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#lateo"	"908"
"aestas aestatis f."	"aestās aestātis f."	"summer"	"summer; summer heat/weather; a year"	"2.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aestas"	"908"
"canis canis m. or f."	"canis canis m. or f."	"dog"	"dog"	"2.4"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#canis"	"908"
"comparo comparare comparavi comparatus"	"comparō comparāre comparāvī comparātus"	"to provide, compare"	"to prepare; provide; compose; collect, get together/hold of; raise (force); unite; place together, match, couple, pair; set/pit against; treat as equal; compare; set up/establish/institute; arrange, dispose, settle; buy, acquire, secure"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#comparo"	"908"
"remitto remittere remisi remissum"	"remittō remittere remīsī remissum"	"to send back"	"to send back, release"	"2.2"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#remitto"	"908"
"occurro occurrere occurri occursus"	"occurrō occurrere occurrī occursus"	"to run to meet; come to mind"	"to run to meet; oppose, resist; come to mind, occur (+ dat.)"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#occurro"	"908"
"adversus or adversum"	"adversus or adversum"	"facing, opposite, against, opposed (to) (adv. and prep. + acc.)"	"facing, opposite, against, opposed (to)"	"1.3"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adversus"	"908"
"potius"	"potius"	"rather, more"	"rather, more"	"2.5"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#potius"	"908"
"vestigium vestigi(i) n."	"vestīgium vestīgi(ī) n."	"footstep"	"step, track; trace; footstep"	"1.15"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#vestigium"	"908"
"sinus sinus m."	"sinus sinūs m."	"fold, pocket"	" the hanging fold of a toga, a pocket; lap, bay, gulf"	"1.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#sinus"	"908"
"polliceor polliceri pollicitus sum"	"polliceor pollicērī pollicitus sum"	"to promise"	"to promise"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#polliceor"	"919"
"confirmo confirmare confirmavi confirmatus"	"cōnfīrmō cōnfīrmāre cōnfīrmāvī cōnfīrmātus"	"to confirm, strengthen"	"to strengthen, develop, build up (w/troops); make secure/firm; reassure; secure; assert positively; declare, prove, confirm, support; sanction; encourage"	"2.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#confirmo"	"919"
"decerno decernere decrevi decretus"	"dēcernō dēcernere dēcrēvī dēcrētus"	"to determine, decide"	"to decide/settle/determine/resolve; decree/declare/ordain; judge; vote for/contend"	"1.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#decerno"	"919"
"nondum"	"nōndum"	"not yet"	"not yet"	"1.9"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#nōndum"	"919"
"proprius –a –um"	"proprius –a –um"	"one's own"	"own, very own; individual; special, particular, characteristic"	"1.4"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#proprius"	"919"
"caveo cavere cavi cautus"	"caveō cavēre cāvī cautus"	"to beware"	"to be careful, beware; avoid, take precautions/defensive action; give/get surety; stipulate"	"2.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#caveo"	"927"
"obtineo obtinere obtinui obtentus"	"obtineō obtinēre obtinuī obtentus"	"to possess"	"to get hold of; maintain; obtain; hold fast, occupy, posess; prevail"	"2.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#obtineo"	"927"
"ludo ludere lusi lusus"	"lūdō lūdere lūsī lūsus"	"to play; play with"	"to play, mock, tease, trick; play with"	"2.1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#ludo"	"927"
"ineo inire inii/inivi initus"	"ineō inīre iniī/inīvī initus"	"to enter"	"to enter"	"2.13"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#ineo"	"927"
"albus –a –um"	"albus –a –um"	"white"	"white"	"2.6"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#albus"	"927"
"motus motus m."	"mōtus mōtūs m."	"motion, movement"	"motion, movement; disturbance"	"2.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#motus"	"927"
"etsi"	"etsī"	"although"	"although"	"2.7"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#etsī"	"927"
"torqueo torquere torsi tortum"	"torqueō torquēre torsī tortum"	"to twist"	"to twist, torture"	"2.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#torqueo"	"935"
"pateo patere patui"	"pateō patēre patuī"	"to be open"	"to stand open, be open; extend; be well known; lie open, be accessible"	"1.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#pateo"	"935"
"oppugno oppugnare oppugnavi oppugnatus"	"oppugnō oppugnāre oppugnāvī oppugnātus"	"to attack"	"to attack"	"2.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#oppugno"	"935"
"contingo contingere contigi contactus"	"contingō contingere contigī contāctus"	"to touch"	"to touch; reach (to); border on, be connected with; affect, hit; take hold, seize; color/stain; lay hands on, appropriate; smite; affect emotionally, move/touch; happen, befall, turn out, come to pass, be granted to one; be produced"	"1.13"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#contingo"	"935"
"descendo descendere descendi descensus"	"dēscendō dēscendere dēscendī dēscēnsus"	"to descend"	"to descend, climb/march/come/go/flow/run/hang down; dismount; penetrate/sink; stoop; demean; drop/become lower (pitch); be reduced; trace descent/come down"	"2.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#descendo"	"935"
"perficio perficere perfeci perfectus"	"perficiō perficere perfēcī perfectus"	"to complete, accomplish"	"to complete, accomplish"	"2.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#perficio"	"935"
"scilicet"	"scīlicet"	"certainly"	"one may know, certainly; of course"	"1.8"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#scīlicet"	"935"
"prosum prodesse profui profuturus"	"prōsum prōdesse prōfuī prōfutūrus"	"to be useful"	"to be useful, be advantageous, benefit, profit (+ dat.)"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#prosum"	"935"
"aeger aegra aegrum"	"aeger aegra aegrum"	"sick"	"sick, ill"	"1.14"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#aeger"	"935"
"persuadeo persuadere persuasi persuasus"	"persuādeō persuādēre persuāsī persuāsus"	"to persuade"	"to persuade, convince (+ dat.)"	"2.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#persuadeo"	"947"
"fons fontis f."	"fōns fontis f."	"spring, fountain"	"spring, fountain, well, source"	"2.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fons"	"947"
"mensa mensae f."	"mēnsa mēnsae f."	"table"	"table; course, meal; banker's counter"	"2.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#mensa"	"947"
"cingo cingere cinxi cinctus"	"cingō cingere cīnxī cīnctus"	"to surround"	"to surround, encircle; gird (on onself)"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#cingo"	"947"
"odi odisse"	"ōdī ōdisse"	"to hate"	"to hate"	"1.12"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#odi"	"947"
"expono exponere exposui expositus"	"expōnō expōnere exposuī expositus"	"to abandon"	"to set/put forth/out; abandon, expose; publish; explain, relate; disembark"	"2.10"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#expono"	"947"
"beneficium benefici(i) n."	"beneficium beneficī(ī) n."	"service, kindnes"	"kindness, favor, benefit, service, help; privilege, right"	"2.8"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#beneficium"	"947"
"rarus –a –um"	"rārus –a –um"	"loose, thin"	"wide apart, loose, thin; rare, seldom"	"2.7"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#rarus"	"947"
"seu"	"seu"	"whether; or if"	"or if; or; [sive ... sive => whether ... or, either ... or]"	"2.4"	"1"	"Conjunction"	"Logeion"	"http://logeion.uchicago.edu/index.html#seu"	"947"
"decus decoris n."	"decus decoris n."	"beauty; ornament; glory"	"beauty, grace; ornament, glory, honor"	"2.6"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#decus"	"957"
"mando mandare mandavi mandatus"	"mandō mandāre mandāvī mandātus"	"to entrust"	"to entrust, commit to one's charge, deliver over; commission; order, command"	"2.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#mando"	"957"
"collum colli m."	"collum collī m."	"neck"	"neck; throat; head and neck; severed head; upper stem (flower); mountain ridge"	"2.2"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#collum"	"957"
"effero efferre extuli elatus"	"efferō efferre extulī ēlātus"	"to carry out or away"	"to carry out; bring out; carry out for burial; raise; transport (emotionally)"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#effero"	"957"
"dubius –a –um"	"dubius –a –um"	"doubtful"	"doubtful"	"1.6"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#dubius"	"957"
"perpetuus –a –um"	"perpetuus –a –um"	"continuous"	"continuous, uninterrupted, whole; perpetual, lasting; everlasting; in perpetuum: for the whole course of a given period, for the duration of one’s life"	"1.14"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#perpetuus"	"957"
"experior experiri expertus sum"	"experior experīrī expertus sum"	"to test, try, experience"	"to test; try; experience"	"1.4"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#experior"	"957"
"ambo ambae ambo"	"ambō ambae ambō"	"both"	"both"	"2.4"	"1"	"Number"	"Logeion"	"http://logeion.uchicago.edu/index.html#ambo"	"957"
"demonstro demonstrare demonstravi demonstratus"	"dēmōnstrō dēmōnstrāre dēmōnstrāvī dēmōnstrātus"	"to indicate, show clearly"	"to point out/at/to, draw attention to; explain/describe/show, give an account of; reveal, mention, refer to; allege; prove, demonstrate; represent; recommend;"	"2.5"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#demonstro"	"967"
"luna lunae f."	"lūna lūnae f."	"moon"	"moon"	"2.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#luna"	"967"
"animadverto animadvertere animadverti animadversus"	"animadvertō animadvertere animadvertī animadversus"	"to turn to, give mind to"	"to pay attention to, attend to; notice, observe; judge, estimate; punish (in+ACC)"	"2.9"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#animadverto"	"967"
"fingo fingere finxi fictus"	"fingō fingere fīnxī fīctus"	"to shape, invent"	"to mold, form, shape; create, invent; produce; imagine; compose; devise, contrive; adapt, transform into; modify (appearance/character/behavior); groom; make up (story/excuse); pretend, pose; forge, counterfeit; act insincerely"	"1.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#fingo"	"967"
"tenuis tenue"	"tenuis tenue"	"thin"	"thin, fine; delicate; slight, slender; little, unimportant; weak, feeble"	"2.5"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#tenuis"	"967"
"latus –a –um"	"lātus –a –um"	"broad, wide"	"broad, wide"	"1.8"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#latus"	"967"
"falsus –a –um"	"falsus –a –um"	"deceptive, false"	"deceptive, false"	"1.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#falsus"	"967"
"spiritus spiritus m."	"spīritus spīritūs m."	"breath; spirit"	"breathing, breath, spirit, life"	"1.13"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#spiritus"	"967"
"amnis amnis m."	"amnis amnis m."	"river, torrent"	"river (real/personified), stream; current; (running) water; the river Ocean"	"2.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#amnis"	"977"
"pondus ponderis n."	"pondus ponderis n."	"weight"	"weight, burden, impediment"	"1.10"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#pondus"	"977"
"agito agitare agitavi agitatus"	"agitō agitāre agitāvī agitātus"	"to drive"	"to stir/drive/shake/move about; revolve; live; control, ride; consider, pursue"	"1.14"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#agito"	"977"
"laedo laedere laesi laesus"	"laedō laedere laesī laesus"	"to injure by striking, hurt"	"to strike; hurt, injure, wound; offend, annoy"	"1.15"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#laedo"	"977"
"veho vehere vexi vectus"	"vehō vehere vēxī vectus"	"to carry"	"to bear, carry, convey; pass, ride, sail"	"1.7"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#veho"	"977"
"obliviscor oblivisci oblitus sum"	"oblīvīscor oblīvīscī oblītus sum"	"to forget"	"to forget (+ gen.)"	"2.3"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#obliviscor"	"977"
"humus humi f."	"humus humī f."	"ground"	"ground, soil, earth, land, country"	"1.14"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#humus"	"977"
"monstrum monstri n."	"mōnstrum mōnstrī n."	"omen; monster"	"omen, monster"	"2.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#monstrum"	"977"
"propinquus –a –um"	"propinquus –a –um"	"near, related"	"near, neighboring; related; masc. sb. relatives"	"2.13"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#propinquus"	"977"
"fructus fructus m."	"frūctus fructūs m."	"fruit, crops"	"produce, crops; fruit; profit; enjoyment; reward"	"2.5"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#fructus"	"977"
"mereo merere merui meritum"	"mereō merēre meruī meritum"	"to earn, deserve; serve as a soldier"	"to earn, deserve, merit; serve as a soldier"	"1.8"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#mereo"	"994"
"lapis lapidis m."	"lapis lapidis m."	"stone"	"stone; milestone; jewel"	"2.7"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#lapis"	"994"
"antea"	"anteā"	"before, formerly"	"before, before this; formerly, previously, in the past"	"2.1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#anteā"	"994"
"solum"	"sōlum"	"only"	"only"	"1.4"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#sōlum"	"994"
"supersum superesse superfui superfuturus"	"supersum superesse superfuī superfutūrus"	"to be left over"	"to be left over; survive; be in excess/superfluous (to); remain to be performed"	"1.6"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#supersum"	"994"
"flos floris m."	"flōs flōris m."	"flower"	"flower, bloom"	"2.3"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#flos"	"1002"
"sapientia sapientiae f."	"sapientia sapientiae f."	"wisdom"	"wisdom"	"2.9"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#sapientia"	"1002"
